,T_HMP,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,height,RH,oxypercent
4236,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4237,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4238,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4239,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4240,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4241,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4242,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4243,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4244,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4245,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4246,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4247,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4248,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4249,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4250,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4251,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4252,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4253,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4254,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4255,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4256,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4257,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4258,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4259,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4260,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4261,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4262,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4263,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4264,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4265,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4266,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4267,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4268,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4269,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4270,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4271,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4272,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4273,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4274,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4275,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4276,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4277,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4278,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4279,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4280,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4281,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4282,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4283,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4284,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4285,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4286,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4287,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4288,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4289,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4290,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4291,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4292,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4293,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,7945,73.85463814238567,29.79568693906422
4294,-15.14,97.6,30.89,195.957,145.235,124.25,249.951,380.18,7945,17.541,29.79568693906422
4295,-13.56,98.8,11.57,202.497,118.578,169.526,291.693,380.61,7945,78.919,29.79568693906422
4296,-12.86,99.5,16.09,177.078,112.51,147.66,282.454,380.21,7945,55.889,29.79568693906422
4297,-13.19,102.4,26.1,195.52,101.061,160.485,274.895,379.96,7945,63.463,29.79568693906422
4298,-12.46,120.2,15.14,166.288,102.632,148.439,291.719,381.59,7945,56.356,29.795686939064225
4299,-9.18,93.0,12.4,152.418,95.874,141.804,307.375,382.46,7945,23.026,29.795686939064225
4300,-13.26,96.5,13.77,106.374,34.099,232.875,297.703,380.4,7945,85.218,29.79568693906422
4301,-14.98,76.27,44.04,137.459,90.192,129.352,266.262,378.5,7945,12.33,29.79568693906422
4302,-14.13,97.7,25.0,126.379,88.42,121.729,269.986,378.92,7945,10.407,29.795686939064225
4303,-14.28,106.9,18.29,116.391,87.547,123.308,277.587,378.98,7945,14.514,29.795686939064225
4304,-14.82,75.23,16.64,111.835,88.153,144.513,292.328,377.76,7945,40.982,29.79568693906422
4305,-15.32,92.3,8.7,247.429,101.783,227.06,299.532,376.66,7945,98.625,29.795686939064225
4306,-18.22,103.2,15.41,95.778,113.988,136.003,259.931,374.14,7945,82.288,29.79568693906422
4307,-17.31,95.9,22.12,52.594,100.263,126.843,267.018,376.24,7945,47.165,29.795686939064225
4308,-18.29,74.56,17.33,129.042,99.943,196.614,254.523,379.0,7945,98.73,29.79568693906422
4309,-18.56,34.53,24.18,77.27,51.938,241.047,242.663,376.99,7945,99.388,29.79568693906422
4310,-16.41,47.24,16.37,123.653,78.37,177.448,286.791,377.32,7945,78.523,29.79568693906422
4311,-17.58,285.1,12.26,73.602,110.539,205.1,242.15,377.99,7945,92.933,29.795686939064225
4312,-14.78,88.9,10.75,92.81,152.372,189.125,279.488,379.79,7945,73.645,29.795686939064225
4313,-13.45,84.5,7.464,36.691,176.161,154.065,295.326,380.92,7945,65.975,29.795686939064225
4314,-12.12,104.4,11.85,32.147,136.052,144.115,294.557,381.12,7945,24.802,29.795686939064225
4315,-11.88,123.7,8.29,28.075,114.216,145.976,310.852,381.31,7945,37.279,29.79568693906422
4316,-10.51,109.5,10.62,25.389,101.843,148.757,317.683,381.9,7945,42.014,29.79568693906422
4317,-10.95,94.7,10.89,28.168,80.877,149.487,309.225,381.99,7945,48.644,29.795686939064225
4318,-8.81,107.9,12.26,24.257,87.644,139.562,314.505,382.02,7945,10.356,29.79568693906422
4319,-9.42,69.02,6.505,28.789,72.895,159.545,335.405,382.82,7945,22.545,29.79568693906422
4320,-13.43,269.3,15.55,49.922,73.935,158.874,308.424,382.95,7945,69.523,29.79568693906422
